2018.01.10,3:00,1.19373,1.1945,1.19326,1.19449,5818
2018.01.10,4:00,1.19447,1.19487,1.19401,1.19479,4302
2018.01.10,5:00,1.19477,1.19492,1.19406,1.19416,2460
2018.01.10,6:00,1.19417,1.19426,1.19355,1.1936,2664
2018.01.10,7:00,1.19358,1.19414,1.19269,1.19278,3839
2018.01.10,8:00,1.19279,1.1934,1.19229,1.19289,5268
2018.01.10,9:00,1.19287,1.19447,1.19275,1.19344,9068
2018.01.10,10:00,1.19346,1.19547,1.1934,1.19461,7999
2018.01.10,11:00,1.19462,1.1949,1.19378,1.19385,7360
2018.01.10,12:00,1.19384,1.20001,1.19314,1.19943,14795
2018.01.10,13:00,1.19944,1.20162,1.19869,1.20055,13235
2018.01.10,14:00,1.20056,1.20179,1.19955,1.19977,9534
2018.01.10,15:00,1.19978,1.20025,1.19898,1.19947,8677
2018.01.10,16:00,1.19948,1.20069,1.19727,1.19855,10430
2018.01.10,17:00,1.19856,1.19961,1.1977,1.19824,9745
2018.01.10,18:00,1.19824,1.19837,1.19553,1.19578,9603
2018.01.10,19:00,1.19577,1.19649,1.19507,1.19601,6215
2018.01.10,20:00,1.196,1.19675,1.19551,1.19583,4648
2018.01.10,21:00,1.19582,1.19593,1.19401,1.19576,7574
2018.01.10,22:00,1.19574,1.19653,1.1954,1.19564,6106
2018.01.10,23:00,1.19567,1.19582,1.19463,1.1947,3107
2018.01.11,0:00,1.1947,1.19528,1.19453,1.19493,2493
2018.01.11,1:00,1.19493,1.19589,1.1949,1.19556,2654
2018.01.11,2:00,1.19557,1.196,1.19472,1.196,5356
2018.01.11,3:00,1.19601,1.19626,1.19539,1.19592,5740
2018.01.11,4:00,1.19592,1.19689,1.1956,1.19666,3731
2018.01.11,5:00,1.19663,1.197,1.19448,1.19534,6477
2018.01.11,6:00,1.19533,1.19543,1.19411,1.19466,4712
2018.01.11,7:00,1.19466,1.19539,1.1941,1.19521,4329
2018.01.11,8:00,1.1952,1.1952,1.19363,1.19419,4539
2018.01.11,9:00,1.19418,1.19497,1.19292,1.19396,7195
2018.01.11,10:00,1.19395,1.19419,1.19291,1.19378,7366
2018.01.11,11:00,1.19378,1.19494,1.19328,1.19478,6985
2018.01.11,12:00,1.19477,1.19516,1.19388,1.19463,6297
2018.01.11,13:00,1.19466,1.19505,1.19402,1.19434,5741
2018.01.11,14:00,1.19433,1.20128,1.19361,1.20039,15650
2018.01.11,15:00,1.2004,1.20348,1.20023,1.20312,17148
2018.01.11,16:00,1.20313,1.20486,1.20305,1.20476,11805
2018.01.11,17:00,1.20475,1.20587,1.20393,1.20489,12176
2018.01.11,18:00,1.20489,1.20494,1.20319,1.20341,8002
2018.01.11,19:00,1.20342,1.20407,1.2031,1.20375,5505
2018.01.11,20:00,1.20376,1.20472,1.20299,1.20366,5849
2018.01.11,21:00,1.20366,1.20455,1.20337,1.20387,4842
2018.01.11,22:00,1.20387,1.20397,1.20273,1.20305,3961
2018.01.11,23:00,1.20304,1.20345,1.20281,1.20313,3269
2018.01.12,0:00,1.20313,1.204,1.20302,1.20385,2775
2018.01.12,1:00,1.20383,1.20437,1.20306,1.20426,3493
2018.01.12,2:00,1.20427,1.20664,1.20412,1.20582,7968
2018.01.12,3:00,,1.2061,1.20428,1.20451,5490
2018.01.12,4:00,1.2045,1.20503,1.20417,1.20467,4458
2018.01.12,5:00,1.20466,1.20528,1.2045,1.20514,3717
2018.01.12,6:00,1.20514,1.20545,1.20455,1.20534,3446
2018.01.12,7:00,1.20534,1.20571,1.20399,1.2044,3681
2018.01.12,8:00,1.20439,1.2052,1.2042,1.2048,3965
2018.01.12,9:00,1.20481,1.20754,1.20453,1.20623,9594
2018.01.12,10:00,1.20625,1.21202,1.20518,1.21111,14215
2018.01.12,11:00,1.21112,1.21366,1.21107,1.21251,12006
2018.01.12,12:00,1.2125,1.21289,1.21142,1.21187,6994
2018.01.12,13:00,1.21188,1.21356,1.21187,1.2124,6705
2018.01.12,14:00,1.2124,1.2138,1.21224,1.21331,6918
2018.01.12,15:00,1.21333,1.21485,1.21119,1.21198,16038
2018.01.12,16:00,1.21197,1.21486,1.2111,1.21376,14015
2018.01.12,17:00,1.21377,1.2155,1.21324,1.21478,12923
2018.01.12,18:00,1.21477,1.21555,1.21216,1.213,12125
2018.01.12,19:00,1.213,1.21368,1.21239,1.21343,6632
2018.01.12,20:00,1.21344,1.21665,1.21327,1.21622,7851
2018.01.12,21:00,1.21621,1.21846,1.21602,1.21807,8545
2018.01.12,22:00,1.21809,1.21884,1.21764,1.2187,5142
2018.01.12,23:00,1.21868,1.22183,1.21866,1.21981,7907
2018.01.15,0:00,1.21926,1.22064,1.21921,1.22024,3974
2018.01.15,1:00,1.22028,1.22117,1.21905,1.21917,4738
2018.01.15,2:00,1.21918,1.21987,,1.21906,6888
2018.01.15,3:00,1.21907,1.22086,1.21891,1.2198,7885
2018.01.15,4:00,1.21978,1.22082,1.21921,1.21944,6212
2018.01.15,5:00,1.21945,1.22041,1.21924,1.21999,4806
2018.01.15,6:00,1.21998,1.22109,1.21957,1.22101,5178
